ip_address,school_name,hostname,phase2_match,asn,whois_org,is_hosting,whois_match,fcc_match,score,confidence
65.254.5.20,John G. Dinkelmeyer Elementary School,c.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.19,John G. Dinkelmeyer Elementary School,tel.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.18,John G. Dinkelmeyer Elementary School,bay-ms-ts01.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.15,John G. Dinkelmeyer Elementary School,eportfolio.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.23,John G. Dinkelmeyer Elementary School,mailgw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.17,John G. Dinkelmeyer Elementary School,bay-remote.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.21,John G. Dinkelmeyer Elementary School,s.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.24,John G. Dinkelmeyer Elementary School,ftpwww.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.68,John G. Dinkelmeyer Elementary School,fw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.33,John G. Dinkelmeyer Elementary School,icampus.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.26,John G. Dinkelmeyer Elementary School,kevin-s-nj.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.41,John G. Dinkelmeyer Elementary School,traveler.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.47,John G. Dinkelmeyer Elementary School,sm3.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.101,John G. Dinkelmeyer Elementary School,ic.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.66,John G. Dinkelmeyer Elementary School,www.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.65,John G. Dinkelmeyer Elementary School,sygw2.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.67,John G. Dinkelmeyer Elementary School,fw-out.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.69,John G. Dinkelmeyer Elementary School,mailgw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.72,John G. Dinkelmeyer Elementary School,mail.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.76,John G. Dinkelmeyer Elementary School,igpro.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.71,John G. Dinkelmeyer Elementary School,mailout.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.73,John G. Dinkelmeyer Elementary School,exchhub.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
192.100.55.179,John G. Dinkelmeyer Elementary School,acad179.adelphi.edu,partial_match,NA,NA,no,no,no,1,low
167.206.148.177,Laurel Park Elementary School,parkswifi2.optimum.net,match,6128,"CABLE-NET-1 - Cablevision Systems Corp., US",no,no,no,1,low
167.206.148.178,Laurel Park Elementary School,stage.parkswifi2.optimum.net,match,6128,"CABLE-NET-1 - Cablevision Systems Corp., US",no,no,no,1,low
170.24.142.8,Lindenhurst High School,barracuda.msd.k12.ny.us,partial_match,,,no,yes,yes,3,high
65.254.5.3,Lindenhurst High School,bs3640.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.1,Lindenhurst High School,gw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.5,Lindenhurst High School,bsfw2-1605.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.4,Lindenhurst High School,1600-out.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.2,Lindenhurst High School,bsraptor1.bvr.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.6,Lindenhurst High School,bssdfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.8,Lindenhurst High School,www2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.15,Lindenhurst High School,eportfolio.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.13,Lindenhurst High School,finance01.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.9,Lindenhurst High School,mail1.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.7,Lindenhurst High School,bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.10,Lindenhurst High School,mail2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.22,Lindenhurst High School,mailfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.12,Lindenhurst High School,raptor.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.11,Lindenhurst High School,mail.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.14,Lindenhurst High School,mis.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.18,Lindenhurst High School,bay-ms-ts01.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.16,Lindenhurst High School,bay-ms-ts02.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.19,Lindenhurst High School,tel.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.17,Lindenhurst High School,bay-remote.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.20,Lindenhurst High School,c.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.21,Lindenhurst High School,s.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.26,Lindenhurst High School,kevin-s-nj.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.23,Lindenhurst High School,mailgw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.24,Lindenhurst High School,ftpwww.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.33,Lindenhurst High School,icampus.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.41,Lindenhurst High School,traveler.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.47,Lindenhurst High School,sm3.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.71,Lindenhurst High School,mailout.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.66,Lindenhurst High School,www.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.72,Lindenhurst High School,mail.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.76,Lindenhurst High School,igpro.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.69,Lindenhurst High School,mailgw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.65,Lindenhurst High School,sygw2.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.68,Lindenhurst High School,fw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.73,Lindenhurst High School,exchhub.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.67,Lindenhurst High School,fw-out.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.101,Lindenhurst High School,ic.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
163.153.136.14,Malone Middle School,wario.malonecsd.org,match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium
163.153.136.21,Malone Middle School,www.malonecsd.org,match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium
163.153.136.16,Malone Middle School,toad.malonecsd.org,match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium
163.153.136.15,Malone Middle School,waluigi.malonecsd.org,match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium
163.153.136.18,Malone Middle School,mail.malone.k12.ny.us.153.163.in-addr.arpa,match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium
163.153.136.17,Malone Middle School,mail.malonecsd.org,match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium
163.153.136.19,Malone Middle School,www2.malonecsd.org,match,22693,"NERIC - Albany Schoharie Schenectady BOCES, US",no,yes,no,2,medium
170.24.142.8,Merrick Avenue Middle School,barracuda.msd.k12.ny.us,partial_match,,,no,yes,yes,3,high
38.104.172.162,Merrick Avenue Middle School,mail.590madisonavenue.com,match,174,"COGENT-174 - Cogent Communications, LLC, US",no,no,no,1,low
65.254.5.18,Merrick Avenue Middle School,bay-ms-ts01.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.22,Merrick Avenue Middle School,mailfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.2,Merrick Avenue Middle School,bsraptor1.bvr.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.8,Merrick Avenue Middle School,www2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.7,Merrick Avenue Middle School,bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.3,Merrick Avenue Middle School,bs3640.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.6,Merrick Avenue Middle School,bssdfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.12,Merrick Avenue Middle School,raptor.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.10,Merrick Avenue Middle School,mail2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.14,Merrick Avenue Middle School,mis.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.13,Merrick Avenue Middle School,finance01.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.5,Merrick Avenue Middle School,bsfw2-1605.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.15,Merrick Avenue Middle School,eportfolio.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.16,Merrick Avenue Middle School,bay-ms-ts02.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.17,Merrick Avenue Middle School,bay-remote.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.11,Merrick Avenue Middle School,mail.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.26,Merrick Avenue Middle School,kevin-s-nj.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.1,Merrick Avenue Middle School,gw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.9,Merrick Avenue Middle School,mail1.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.4,Merrick Avenue Middle School,1600-out.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.20,Merrick Avenue Middle School,c.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.21,Merrick Avenue Middle School,s.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.23,Merrick Avenue Middle School,mailgw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.24,Merrick Avenue Middle School,ftpwww.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.19,Merrick Avenue Middle School,tel.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.33,Merrick Avenue Middle School,icampus.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.41,Merrick Avenue Middle School,traveler.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.47,Merrick Avenue Middle School,sm3.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.67,Merrick Avenue Middle School,fw-out.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.66,Merrick Avenue Middle School,www.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.69,Merrick Avenue Middle School,mailgw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.68,Merrick Avenue Middle School,fw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.72,Merrick Avenue Middle School,mail.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.65,Merrick Avenue Middle School,sygw2.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.73,Merrick Avenue Middle School,exchhub.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.71,Merrick Avenue Middle School,mailout.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.101,Merrick Avenue Middle School,ic.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.76,Merrick Avenue Middle School,igpro.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
192.100.55.179,Merrick Avenue Middle School,acad179.adelphi.edu,partial_match,NA,NA,no,no,no,1,low
24.103.2.227,New Hyde Park Road Elementary School,newcitrix2.queenscp.org,match,,,no,yes,yes,3,high
64.124.176.7,New Hyde Park Road Elementary School,64.124.176.7.broadcast.zip.zayo.com,match,,,no,yes,yes,3,high
64.124.176.31,New Hyde Park Road Elementary School,64.124.176.31.broadcast.zip.zayo.com,match,,,no,yes,yes,3,high
64.124.176.23,New Hyde Park Road Elementary School,64.124.176.23.broadcast.zip.zayo.com,match,,,no,yes,yes,3,high
64.124.176.15,New Hyde Park Road Elementary School,64.124.176.15.broadcast.zip.zayo.com,match,,,no,yes,yes,3,high
64.124.176.71,New Hyde Park Road Elementary School,64.124.176.71.broadcast.zip.zayo.com,match,,,no,yes,yes,3,high
64.124.176.47,New Hyde Park Road Elementary School,64.124.176.47.broadcast.zip.zayo.com,match,,,no,yes,yes,3,high
64.124.176.79,New Hyde Park Road Elementary School,64.124.176.79.broadcast.zip.zayo.com,match,,,no,yes,yes,3,high
64.124.176.55,New Hyde Park Road Elementary School,64.124.176.55.broadcast.zip.zayo.com,match,,,no,yes,yes,3,high
64.124.176.191,New Hyde Park Road Elementary School,64.124.176.191.broadcast.zip.zayo.com,match,,,no,yes,yes,3,high
64.124.176.223,New Hyde Park Road Elementary School,64.124.176.223.broadcast.zip.zayo.com,match,,,no,yes,yes,3,high
67.55.77.21,New Hyde Park Road Elementary School,photo-new.webair.com,match,,,no,yes,yes,3,high
67.55.77.75,New Hyde Park Road Elementary School,newopportunitiesnow.com,match,,,no,yes,yes,3,high
67.55.77.81,New Hyde Park Road Elementary School,pluto.newopportunitiesnow.com,match,,,no,yes,yes,3,high
67.55.77.79,New Hyde Park Road Elementary School,anann.newopportunitiesnow.com,match,,,no,yes,yes,3,high
67.55.77.80,New Hyde Park Road Elementary School,blueshark.newopportunitiesnow.com,match,,,no,yes,yes,3,high
69.42.64.6,New Hyde Park Road Elementary School,ajagintnew.webair.com,match,,,no,yes,yes,3,high
69.42.64.68,New Hyde Park Road Elementary School,mmr-new.webair.com,match,,,no,yes,yes,3,high
74.254.62.40,New Hyde Park Road Elementary School,newexchange.shorter.edu,match,,,no,yes,yes,3,high
74.254.87.10,New Hyde Park Road Elementary School,mail.berkeley.k12.sc.us,partial_match,,,no,yes,yes,3,high
74.254.87.126,New Hyde Park Road Elementary School,berkeley.k12.sc.us,partial_match,,,no,yes,yes,3,high
173.239.29.5,New Hyde Park Road Elementary School,isaacnew.webair.com,match,,,no,yes,yes,3,high
173.239.29.100,New Hyde Park Road Elementary School,brachadnew.webair.com,match,,,no,yes,yes,3,high
173.239.29.108,New Hyde Park Road Elementary School,lazarownew.webair.com,match,,,no,yes,yes,3,high
173.239.29.110,New Hyde Park Road Elementary School,viewclip2new.webair.com,match,,,no,yes,yes,3,high
174.137.138.6,New Hyde Park Road Elementary School,norprodnew.webair.com,match,,,no,yes,yes,3,high
174.137.138.54,New Hyde Park Road Elementary School,bcorpmailnew.webair.com,match,,,no,yes,yes,3,high
174.137.138.110,New Hyde Park Road Elementary School,awdnew.webair.com,match,,,no,yes,yes,3,high
50.174.16.169,New Hyde Park Road Elementary School,xe-0-2-2-3959-eg-nwrknjmd33w.newark.nj.panjde.comcast.net,match,7922,"COMCAST-7922 - Comcast Cable Communications, LLC, US",no,no,no,1,low
74.254.114.66,New Hyde Park Road Elementary School,mail.newtonfamilyphysicians.com,match,6389,"BELLSOUTH-NET-BLK - AT&T Enterprises, LLC, US",no,no,no,1,low
185.170.9.4,New Hyde Park Road Elementary School,roadrunner.cxe.eggrsf.net,match,202365,"Chronos - Omer GOLGELI, TR",no,no,no,1,low
208.185.26.7,New Hyde Park Road Elementary School,208.185.26.7.broadcast.zip.zayo.com,match,NA,NA,no,no,no,1,low
208.185.26.23,New Hyde Park Road Elementary School,208.185.26.23.broadcast.above.net,match,NA,NA,no,no,no,1,low
208.185.26.31,New Hyde Park Road Elementary School,208.185.26.31.broadcast.zip.zayo.com,match,NA,NA,no,no,no,1,low
208.185.26.15,New Hyde Park Road Elementary School,208.185.26.15.broadcast.zip.zayo.com,match,NA,NA,no,no,no,1,low
208.185.26.47,New Hyde Park Road Elementary School,208.185.26.47.broadcast.above.net,match,NA,NA,no,no,no,1,low
208.185.26.63,New Hyde Park Road Elementary School,208.185.26.63.broadcast.above.net,match,NA,NA,no,no,no,1,low
208.185.26.59,New Hyde Park Road Elementary School,208.185.26.59.broadcast.zip.zayo.com,match,NA,NA,no,no,no,1,low
208.185.26.55,New Hyde Park Road Elementary School,208.185.26.55.broadcast.above.net,match,NA,NA,no,no,no,1,low
208.185.26.95,New Hyde Park Road Elementary School,208.185.26.95.broadcast.above.net,match,NA,NA,no,no,no,1,low
208.185.26.111,New Hyde Park Road Elementary School,208.185.26.111.broadcast.above.net,match,NA,NA,no,no,no,1,low
208.253.145.69,New Hyde Park Road Elementary School,newyork.zippak.com,match,NA,NA,no,no,no,1,low
209.249.67.7,New Hyde Park Road Elementary School,209.249.67.7.broadcast.zip.zayo.com,match,NA,NA,no,no,no,1,low
209.249.67.23,New Hyde Park Road Elementary School,209.249.67.23.broadcast.zip.zayo.com,match,NA,NA,no,no,no,1,low
209.249.67.31,New Hyde Park Road Elementary School,209.249.67.31.broadcast.zip.zayo.com,match,NA,NA,no,no,no,1,low
209.249.67.111,New Hyde Park Road Elementary School,209.249.67.111.broadcast.zip.zayo.com,match,NA,NA,no,no,no,1,low
209.249.67.119,New Hyde Park Road Elementary School,209.249.67.119.broadcast.zip.zayo.com,match,NA,NA,no,no,no,1,low
216.130.180.23,New Hyde Park Road Elementary School,news.daily-insights.com,match,NA,NA,no,no,no,1,low
64.19.74.218,Ohio Elementary School,school-bus-yellow.pollock.westelcom.com,partial_match,,,no,yes,yes,3,high
170.24.142.8,Park Avenue Elementary School,barracuda.msd.k12.ny.us,partial_match,,,no,yes,yes,3,high
38.104.172.162,Park Avenue Elementary School,mail.590madisonavenue.com,match,174,"COGENT-174 - Cogent Communications, LLC, US",no,no,no,1,low
65.254.5.3,Park Avenue Elementary School,bs3640.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.19,Park Avenue Elementary School,tel.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.17,Park Avenue Elementary School,bay-remote.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.24,Park Avenue Elementary School,ftpwww.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.2,Park Avenue Elementary School,bsraptor1.bvr.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.1,Park Avenue Elementary School,gw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.4,Park Avenue Elementary School,1600-out.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.6,Park Avenue Elementary School,bssdfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.5,Park Avenue Elementary School,bsfw2-1605.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.16,Park Avenue Elementary School,bay-ms-ts02.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.12,Park Avenue Elementary School,raptor.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.13,Park Avenue Elementary School,finance01.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
65.254.5.11,Park Avenue Elementary School,mail.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low
